title,authors,genres,scored,popularty,status
Trash of the Count’s Family #5561,Nam Heesung,Comedy,2.35,35034,Hiatus
Stellar Transformation #5562,Nam Heesung,Fantasy,2.72,74497,Completed
Naruto #5563,Heavenly Silkworm Potato,Drama,2.76,54365,Completed
Demon Slayer #5564,Sing Shong,Fantasy,2.38,12490,Completed
Omniscient Reader's Viewpoint #5565,Blue Butterfly,Drama,2.24,2840,Hiatus
Ranker Who Lives A Second Time #5566,Tang Jia San Shao,Sci-Fi,2.91,54527,Completed
The Legendary Moonlight Sculptor #5567,Wo Chi Xi Hong Shi,Sci-Fi,2.5,91870,Ongoing
Naruto #5568,Blue Butterfly,Adventure,2.6,27224,Completed
Desolate Era #5569,Yoo Ryeo Han,Romance,2.38,87614,Completed
The Legendary Moonlight Sculptor #5570,Koyoharu Gotouge,Action,2.07,10133,Hiatus
Dungeon Defense #5571,Tite Kubo,Romance,2.74,60334,Hiatus
Ranker Who Lives A Second Time #5572,Koyoharu Gotouge,Fantasy,4.13,88399,Hiatus
Trash of the Count’s Family #5573,Tappei Nagatsuki,Romance,3.51,27658,Hiatus
Sword Art Online #5574,Chugong,Fantasy,3.6,95625,Hiatus
Douluo Dalu #5575,Eiichiro Oda,Sci-Fi,4.15,43359,Hiatus
Stellar Transformation #5576,Koyoharu Gotouge,Sci-Fi,4.28,77071,Completed
Demon Slayer #5577,Sui Ishida,Romance,2.44,14549,Ongoing
The King's Avatar #5578,I Eat Tomatoes,Horror,2.45,13214,Completed
Reincarnation of the Strongest Sword God #5579,Nam Heesung,Drama,4.74,22046,Hiatus
The King's Avatar #5580,Zhu Hong,Fantasy,4.87,43451,Hiatus
Dungeon Defense #5581,Blue Butterfly,Fantasy,2.39,61338,Completed
Re:Zero #5582,Tang Jia San Shao,Adventure,2.97,24631,Completed
Re:Zero #5583,Eiichiro Oda,Drama,4.85,91281,Ongoing
Reincarnation of the Strongest Sword God #5584,Goose Five,Romance,4.87,56153,Completed
Overlord #5585,Heavenly Silkworm Potato,Action,2.25,23236,Hiatus
Solo Leveling #5586,Nam Heesung,Drama,2.55,34740,Ongoing
One Piece #5587,Tang Jia San Shao,Horror,2.32,98457,Completed
Release That Witch #5588,Blue Butterfly,Comedy,4.19,58559,Ongoing
Solo Leveling #5589,Kugane Maruyama,Horror,3.92,39534,Hiatus
The Second Coming of Gluttony #5590,Toika,Sci-Fi,4.65,97471,Hiatus
Trash of the Count’s Family #5591,Sing Shong,Drama,4.56,34102,Hiatus
Attack on Titan #5592,Tite Kubo,Adventure,2.57,60751,Ongoing
Solo Leveling #5593,Drunken Blue,Adventure,3.35,25161,Ongoing
Reincarnation of the Strongest Sword God #5594,Koyoharu Gotouge,Sci-Fi,4.24,80232,Hiatus
Dungeon Defense #5595,Goose Five,Drama,3.5,96692,Completed
Stellar Transformation #5596,Blue Butterfly,Action,3.87,73680,Hiatus
Bleach #5597,Er Gen,Adventure,2.61,78279,Completed
Martial World #5598,Er Gen,Fantasy,3.65,91561,Hiatus
Solo Leveling #5599,Kohei Horikoshi,Fantasy,3.25,18029,Completed
Sword Art Online #5600,Kohei Horikoshi,Horror,3.71,33419,Completed
Douluo Dalu #5601,Kim Jeongho,Horror,2.91,62352,Ongoing
Overlord #5602,Kohei Horikoshi,Comedy,2.25,44666,Ongoing
Sword Art Online #5603,Kugane Maruyama,Horror,3.35,81454,Ongoing
Attack on Titan #5604,Sing Shong,Drama,4.74,1243,Ongoing
Re:Zero #5605,Kugane Maruyama,Fantasy,4.16,61790,Hiatus
Coiling Dragon #5606,Blue Butterfly,Action,4.61,82905,Ongoing
Desolate Era #5607,Reki Kawahara,Fantasy,2.45,73965,Hiatus
Release That Witch #5608,Toika,Comedy,2.85,6105,Ongoing
Dungeon Defense #5609,Nam Heesung,Fantasy,3.14,57290,Completed
Ranker Who Lives A Second Time #5610,MOKF,Adventure,2.54,20042,Hiatus
Omniscient Reader's Viewpoint #5611,Toika,Adventure,4.47,98202,Hiatus
My Hero Academia #5612,I Eat Tomatoes,Comedy,4.03,23010,Hiatus
A Returner’s Magic Should Be Special #5613,Sui Ishida,Romance,3.81,34508,Hiatus
Battle Through the Heavens #5614,Masashi Kishimoto,Action,3.7,45643,Hiatus
Overgeared #5615,MOKF,Romance,4.13,23707,Completed
Naruto #5616,Reki Kawahara,Romance,3.17,49269,Hiatus
Reincarnation of the Strongest Sword God #5617,Cocooned Cow,Adventure,2.19,82658,Ongoing
Dungeon Defense #5618,Tite Kubo,Fantasy,2.98,18587,Completed
Martial World #5619,I Eat Tomatoes,Drama,3.91,59311,Completed
Martial World #5620,Nokdu,Romance,3.06,89596,Ongoing
Demon Slayer #5621,Cheongcho,Adventure,2.29,68889,Ongoing
The King's Avatar #5622,Jeong Gong,Drama,4.71,59687,Hiatus
The Second Coming of Gluttony #5623,Tite Kubo,Sci-Fi,4.15,88369,Hiatus
Sword Art Online #5624,Zhu Hong,Horror,3.68,66851,Ongoing
The Second Coming of Gluttony #5625,Jeong Gong,Action,4.65,26563,Ongoing
The Legendary Moonlight Sculptor #5626,Masashi Kishimoto,Action,3.64,13672,Completed
Trash of the Count’s Family #5627,Cheongcho,Horror,3.21,88519,Hiatus
One Piece #5628,Tite Kubo,Fantasy,4.3,56252,Hiatus
Overlord #5629,Koyoharu Gotouge,Romance,4.78,81208,Ongoing
A Returner’s Magic Should Be Special #5630,Koyoharu Gotouge,Horror,2.31,78050,Ongoing
Sword Art Online #5631,Masashi Kishimoto,Comedy,2.85,7156,Hiatus
Battle Through the Heavens #5632,MOKF,Drama,2.89,66543,Completed
One Piece #5633,Nam Heesung,Drama,2.87,35322,Completed
Reincarnation of the Strongest Sword God #5634,Sui Ishida,Adventure,4.16,36872,Hiatus
The Second Coming of Gluttony #5635,Reki Kawahara,Comedy,4.2,39595,Hiatus
A Returner’s Magic Should Be Special #5636,Sing Shong,Comedy,3.92,41696,Ongoing
Tokyo Ghoul #5637,Er Gen,Horror,4.85,13607,Completed
Trash of the Count’s Family #5638,Eiichiro Oda,Comedy,3.38,99753,Ongoing
Ranker Who Lives A Second Time #5639,Sui Ishida,Fantasy,3.65,30778,Completed
Desolate Era #5640,Yoo Ryeo Han,Action,2.49,87874,Hiatus
Trash of the Count’s Family #5641,Chugong,Drama,2.26,18700,Completed
Tokyo Ghoul #5642,Goose Five,Adventure,4.75,68584,Completed
Trash of the Count’s Family #5643,Nam Heesung,Sci-Fi,3.89,6770,Hiatus
Martial World #5644,Chugong,Horror,4.75,73879,Completed
Martial World #5645,Masashi Kishimoto,Adventure,2.82,25054,Ongoing
Solo Leveling #5646,Reki Kawahara,Romance,2.92,25636,Ongoing
Desolate Era #5647,Chugong,Comedy,3.09,44047,Hiatus
The Second Coming of Gluttony #5648,Zhu Hong,Adventure,2.78,95216,Ongoing
Douluo Dalu #5649,Hajime Isayama,Fantasy,2.54,96740,Ongoing
The Second Coming of Gluttony #5650,Nam Heesung,Sci-Fi,2.06,15151,Completed
Release That Witch #5651,Toika,Horror,2.94,77575,Hiatus
Reincarnation of the Strongest Sword God #5652,Blue Butterfly,Horror,4.39,63332,Hiatus
Coiling Dragon #5653,Nokdu,Sci-Fi,4.2,86493,Hiatus
Dungeon Defense #5654,Tappei Nagatsuki,Romance,4.24,54702,Hiatus
Martial World #5655,I Eat Tomatoes,Comedy,4.63,15444,Ongoing
Dungeon Defense #5656,Sing Shong,Horror,2.58,12508,Hiatus
My Hero Academia #5657,Cheongcho,Comedy,4.26,91865,Ongoing
The King's Avatar #5658,Koyoharu Gotouge,Horror,3.11,60060,Completed
Solo Leveling #5659,Kohei Horikoshi,Adventure,2.72,98393,Hiatus
Against the Gods #5660,Er Gen,Sci-Fi,3.27,81362,Hiatus
Overgeared #5661,Hajime Isayama,Romance,4.69,22126,Hiatus
Tokyo Ghoul #5662,Sing Shong,Adventure,2.48,29865,Completed
Trash of the Count’s Family #5663,I Eat Tomatoes,Romance,2.78,31042,Completed
Tokyo Ghoul #5664,Reki Kawahara,Fantasy,3.01,73466,Completed
Release That Witch #5665,Kugane Maruyama,Drama,3.89,61958,Ongoing
Overlord #5666,Jeong Gong,Sci-Fi,3.36,36292,Completed
Attack on Titan #5667,Hajime Isayama,Action,3.82,52872,Hiatus
Re:Zero #5668,Nam Heesung,Adventure,2.97,44559,Ongoing
Against the Gods #5669,Kohei Horikoshi,Action,4.94,77316,Ongoing
Martial World #5670,Nokdu,Romance,2.34,30059,Hiatus
Reincarnation of the Strongest Sword God #5671,Tappei Nagatsuki,Fantasy,2.82,99340,Completed
Desolate Era #5672,Kugane Maruyama,Fantasy,4.49,39790,Completed
Release That Witch #5673,Chugong,Fantasy,3.67,44976,Completed
Battle Through the Heavens #5674,Eiichiro Oda,Comedy,4.17,28037,Ongoing
A Returner’s Magic Should Be Special #5675,Cocooned Cow,Action,4.35,50809,Hiatus
Omniscient Reader's Viewpoint #5676,Reki Kawahara,Adventure,2.89,77521,Hiatus
Release That Witch #5677,Koyoharu Gotouge,Horror,4.89,73911,Ongoing
Douluo Dalu #5678,Cocooned Cow,Sci-Fi,4.66,1664,Hiatus
Sword Art Online #5679,Cocooned Cow,Adventure,2.2,79276,Hiatus
Omniscient Reader's Viewpoint #5680,Blue Butterfly,Comedy,2.93,51273,Ongoing
Naruto #5681,Sing Shong,Drama,3.37,19765,Hiatus
Overgeared #5682,Nam Heesung,Comedy,4.96,46058,Completed
The King's Avatar #5683,Kohei Horikoshi,Sci-Fi,2.33,46848,Completed
Release That Witch #5684,Nokdu,Adventure,4.58,99435,Completed
Solo Leveling #5685,Tappei Nagatsuki,Adventure,3.57,26857,Completed
The Second Coming of Gluttony #5686,Jeong Gong,Comedy,3.43,74963,Completed
Desolate Era #5687,Goose Five,Romance,4.56,21127,Ongoing
Naruto #5688,I Eat Tomatoes,Romance,4.11,39733,Completed
Coiling Dragon #5689,Er Gen,Romance,2.83,61361,Hiatus
Stellar Transformation #5690,I Eat Tomatoes,Sci-Fi,3.64,83008,Hiatus
Bleach #5691,Eiichiro Oda,Fantasy,3.84,83598,Hiatus
Omniscient Reader's Viewpoint #5692,Cocooned Cow,Horror,3.62,73787,Completed
A Returner’s Magic Should Be Special #5693,Zhu Hong,Comedy,3.7,38919,Ongoing
Against the Gods #5694,Reki Kawahara,Adventure,3.32,33401,Hiatus
Overgeared #5695,Jeong Gong,Action,3.67,31188,Completed
A Returner’s Magic Should Be Special #5696,Chugong,Romance,2.3,66862,Completed
I Shall Seal the Heavens #5697,Nam Heesung,Sci-Fi,4.36,15777,Hiatus
Re:Zero #5698,Heavenly Silkworm Potato,Romance,3.99,53673,Hiatus
Attack on Titan #5699,Drunken Blue,Fantasy,3.71,12060,Hiatus
A Returner’s Magic Should Be Special #5700,Wo Chi Xi Hong Shi,Drama,2.93,75981,Ongoing
Ranker Who Lives A Second Time #5701,Drunken Blue,Action,4.03,53450,Ongoing
Ranker Who Lives A Second Time #5702,Tite Kubo,Romance,2.37,56460,Completed
A Returner’s Magic Should Be Special #5703,Zhu Hong,Horror,2.88,54259,Ongoing
Battle Through the Heavens #5704,Yoo Ryeo Han,Fantasy,3.39,29755,Ongoing
One Piece #5705,Cocooned Cow,Sci-Fi,4.84,42161,Hiatus
Against the Gods #5706,Chugong,Horror,2.85,44744,Completed
Dungeon Defense #5707,Kohei Horikoshi,Horror,3.58,50639,Hiatus
Battle Through the Heavens #5708,MOKF,Horror,4.08,58321,Completed
Martial World #5709,Goose Five,Comedy,2.47,71409,Hiatus
Trash of the Count’s Family #5710,Sing Shong,Sci-Fi,3.84,95805,Ongoing
Release That Witch #5711,Cocooned Cow,Action,4.03,75601,Completed
Release That Witch #5712,Goose Five,Fantasy,3.54,27835,Completed
Desolate Era #5713,Kugane Maruyama,Romance,3.06,52426,Ongoing
Trash of the Count’s Family #5714,I Eat Tomatoes,Adventure,3.67,42562,Hiatus
Overgeared #5715,Er Gen,Horror,4.43,23372,Completed
Re:Zero #5716,Tite Kubo,Drama,4.96,7004,Completed
The Second Coming of Gluttony #5717,Goose Five,Comedy,4.09,63512,Completed
Overlord #5718,Koyoharu Gotouge,Comedy,4.41,5502,Hiatus
The Second Coming of Gluttony #5719,Nokdu,Action,3.55,57503,Completed
Attack on Titan #5720,Tite Kubo,Comedy,2.82,76098,Ongoing
Coiling Dragon #5721,Chugong,Comedy,2.29,24127,Ongoing
Naruto #5722,Sing Shong,Action,4.52,26794,Hiatus
Naruto #5723,Masashi Kishimoto,Comedy,3.44,93359,Hiatus
Demon Slayer #5724,Heavenly Silkworm Potato,Sci-Fi,2.03,87809,Completed
Ranker Who Lives A Second Time #5725,Reki Kawahara,Comedy,2.65,11490,Ongoing
Desolate Era #5726,Tappei Nagatsuki,Adventure,2.65,64574,Ongoing
Sword Art Online #5727,Sui Ishida,Romance,4.52,59245,Ongoing
Bleach #5728,Tite Kubo,Drama,3.25,98519,Completed
Release That Witch #5729,Toika,Sci-Fi,2.39,77396,Completed
Attack on Titan #5730,Koyoharu Gotouge,Adventure,4.48,12662,Completed
The Legendary Moonlight Sculptor #5731,Tappei Nagatsuki,Action,3.86,66486,Completed
Naruto #5732,Chugong,Romance,4.23,20637,Completed
One Piece #5733,Sing Shong,Comedy,3.81,96223,Hiatus
A Returner’s Magic Should Be Special #5734,Sui Ishida,Horror,2.44,47306,Completed
Overgeared #5735,Kohei Horikoshi,Adventure,4.14,68844,Completed
Overlord #5736,Heavenly Silkworm Potato,Sci-Fi,3.69,78202,Hiatus
The Legendary Moonlight Sculptor #5737,Goose Five,Romance,4.55,40061,Ongoing
Overlord #5738,Drunken Blue,Action,4.89,71379,Completed
Desolate Era #5739,Wo Chi Xi Hong Shi,Horror,4.29,36297,Hiatus
My Hero Academia #5740,Tang Jia San Shao,Sci-Fi,4.1,75742,Completed
Reincarnation of the Strongest Sword God #5741,Eiichiro Oda,Adventure,2.88,32153,Completed
Overgeared #5742,Sui Ishida,Fantasy,4.59,53076,Ongoing
Tokyo Ghoul #5743,Jeong Gong,Romance,2.18,65916,Hiatus
One Piece #5744,Kohei Horikoshi,Drama,2.72,17222,Ongoing
Demon Slayer #5745,I Eat Tomatoes,Drama,4.84,74682,Ongoing
Desolate Era #5746,Tite Kubo,Romance,2.04,89025,Ongoing
Sword Art Online #5747,Zhu Hong,Action,4.54,36928,Ongoing
Battle Through the Heavens #5748,I Eat Tomatoes,Romance,4.37,88567,Hiatus
Attack on Titan #5749,Hajime Isayama,Horror,4.06,92630,Hiatus
My Hero Academia #5750,Zhu Hong,Comedy,3.57,98198,Ongoing
Release That Witch #5751,MOKF,Comedy,3.53,8935,Hiatus
Reincarnation of the Strongest Sword God #5752,Nokdu,Adventure,4.78,61423,Ongoing
Overgeared #5753,Jeong Gong,Action,4.26,49126,Ongoing
Tokyo Ghoul #5754,Drunken Blue,Horror,2.23,14087,Hiatus
Overgeared #5755,Cocooned Cow,Fantasy,3.73,19430,Ongoing
Stellar Transformation #5756,Blue Butterfly,Fantasy,4.86,99037,Hiatus
Sword Art Online #5757,Goose Five,Romance,3.97,64622,Ongoing
Demon Slayer #5758,Sing Shong,Action,3.58,51247,Completed
I Shall Seal the Heavens #5759,Zhu Hong,Comedy,3.83,92670,Ongoing
Naruto #5760,Nam Heesung,Adventure,2.82,31196,Completed
Stellar Transformation #5761,Sing Shong,Horror,4.35,99888,Hiatus
Re:Zero #5762,Tite Kubo,Sci-Fi,3.02,56364,Ongoing
Against the Gods #5763,Er Gen,Horror,4.68,52719,Completed
Ranker Who Lives A Second Time #5764,Toika,Action,4.07,21128,Completed
Sword Art Online #5765,Reki Kawahara,Sci-Fi,2.9,43756,Completed
Attack on Titan #5766,Kim Jeongho,Sci-Fi,4.22,46401,Ongoing
Douluo Dalu #5767,Cocooned Cow,Action,3.86,33970,Ongoing
Bleach #5768,Sui Ishida,Adventure,3.32,9582,Ongoing
Bleach #5769,Cheongcho,Romance,2.59,46522,Ongoing
Trash of the Count’s Family #5770,Cocooned Cow,Fantasy,2.03,77915,Hiatus
The Legendary Moonlight Sculptor #5771,MOKF,Sci-Fi,4.53,63463,Hiatus
Against the Gods #5772,Nam Heesung,Action,4.81,13890,Hiatus
The King's Avatar #5773,Blue Butterfly,Horror,4.6,97429,Ongoing
Martial World #5774,Sui Ishida,Romance,2.5,41171,Ongoing
Trash of the Count’s Family #5775,Wo Chi Xi Hong Shi,Action,3.65,41486,Ongoing
Overgeared #5776,Zhu Hong,Adventure,2.38,43773,Hiatus
Omniscient Reader's Viewpoint #5777,Yoo Ryeo Han,Sci-Fi,3.82,48694,Ongoing
The Second Coming of Gluttony #5778,Cocooned Cow,Horror,4.33,51379,Completed
Overlord #5779,Kim Jeongho,Horror,3.63,46000,Ongoing
The Second Coming of Gluttony #5780,Nokdu,Horror,2.38,67269,Ongoing
Re:Zero #5781,I Eat Tomatoes,Fantasy,2.02,45305,Completed
Omniscient Reader's Viewpoint #5782,Sui Ishida,Horror,2.55,44636,Hiatus
Sword Art Online #5783,Reki Kawahara,Romance,4.37,90429,Hiatus
The Second Coming of Gluttony #5784,Cheongcho,Adventure,3.03,11476,Ongoing
I Shall Seal the Heavens #5785,Nokdu,Adventure,2.9,75583,Ongoing
The King's Avatar #5786,Tappei Nagatsuki,Fantasy,4.33,88744,Hiatus
The Legendary Moonlight Sculptor #5787,Drunken Blue,Horror,4.09,52513,Completed
Tokyo Ghoul #5788,Eiichiro Oda,Adventure,3.25,46180,Ongoing
Stellar Transformation #5789,Sui Ishida,Horror,3.14,61798,Completed
Against the Gods #5790,Koyoharu Gotouge,Horror,3.76,72303,Completed
Demon Slayer #5791,Blue Butterfly,Romance,2.05,65356,Ongoing
Douluo Dalu #5792,Zhu Hong,Sci-Fi,3.57,32175,Completed
Omniscient Reader's Viewpoint #5793,Kim Jeongho,Romance,2.06,39906,Ongoing
Dungeon Defense #5794,Eiichiro Oda,Fantasy,3.61,96827,Ongoing
One Piece #5795,Cheongcho,Drama,2.59,66594,Ongoing
The Second Coming of Gluttony #5796,Drunken Blue,Comedy,2.91,38799,Ongoing
Sword Art Online #5797,Nokdu,Adventure,4.65,70733,Completed
Against the Gods #5798,Hajime Isayama,Adventure,4.82,19356,Hiatus
Re:Zero #5799,Sui Ishida,Drama,2.54,61370,Completed
Desolate Era #5800,Yoo Ryeo Han,Drama,3.59,67367,Hiatus
My Hero Academia #5801,Hajime Isayama,Comedy,4.21,24967,Ongoing
Coiling Dragon #5802,Er Gen,Horror,4.18,58489,Hiatus
Overgeared #5803,Nokdu,Comedy,2.53,64635,Ongoing
Naruto #5804,Cheongcho,Fantasy,3.01,82790,Completed
One Piece #5805,Tappei Nagatsuki,Horror,4.92,89965,Hiatus
Naruto #5806,Nokdu,Romance,3.22,99160,Hiatus
Dungeon Defense #5807,Wo Chi Xi Hong Shi,Adventure,2.38,27063,Hiatus
Bleach #5808,Masashi Kishimoto,Action,2.12,49755,Hiatus
Bleach #5809,Wo Chi Xi Hong Shi,Adventure,3.52,24505,Hiatus
Solo Leveling #5810,Er Gen,Comedy,2.23,10163,Ongoing
Against the Gods #5811,Goose Five,Action,4.72,6773,Ongoing
Dungeon Defense #5812,Sui Ishida,Sci-Fi,2.12,73294,Ongoing
Re:Zero #5813,Zhu Hong,Sci-Fi,3.78,58767,Ongoing
A Returner’s Magic Should Be Special #5814,Goose Five,Comedy,3.08,84842,Completed
Battle Through the Heavens #5815,Drunken Blue,Drama,2.81,60444,Hiatus
Bleach #5816,Koyoharu Gotouge,Horror,4.59,15263,Completed
The Legendary Moonlight Sculptor #5817,Sui Ishida,Adventure,2.24,48716,Hiatus
Attack on Titan #5818,Yoo Ryeo Han,Comedy,4.72,86059,Completed
I Shall Seal the Heavens #5819,Wo Chi Xi Hong Shi,Adventure,2.22,30556,Hiatus
Trash of the Count’s Family #5820,Masashi Kishimoto,Romance,4.56,2313,Hiatus
I Shall Seal the Heavens #5821,Masashi Kishimoto,Drama,3.99,78295,Hiatus
Desolate Era #5822,Toika,Fantasy,2.9,56272,Ongoing
Overlord #5823,Nokdu,Romance,2.7,4075,Completed
Re:Zero #5824,Chugong,Adventure,2.13,9583,Hiatus
Overgeared #5825,Kim Jeongho,Sci-Fi,4.92,1464,Hiatus
Martial World #5826,Yoo Ryeo Han,Adventure,3.04,42430,Hiatus
Stellar Transformation #5827,Kugane Maruyama,Romance,4.65,83394,Ongoing
Douluo Dalu #5828,Masashi Kishimoto,Adventure,2.71,34421,Completed
Release That Witch #5829,Tappei Nagatsuki,Adventure,3.5,93815,Completed
Desolate Era #5830,Cocooned Cow,Action,2.47,97082,Ongoing
Attack on Titan #5831,Sui Ishida,Fantasy,2.73,10288,Hiatus
Ranker Who Lives A Second Time #5832,Goose Five,Action,2.1,20498,Completed
I Shall Seal the Heavens #5833,I Eat Tomatoes,Romance,3.65,67770,Completed
My Hero Academia #5834,Er Gen,Horror,4.21,26419,Ongoing
Ranker Who Lives A Second Time #5835,Chugong,Horror,3.94,61582,Completed
The Second Coming of Gluttony #5836,Koyoharu Gotouge,Adventure,2.49,87819,Completed
Dungeon Defense #5837,Blue Butterfly,Adventure,3.4,66274,Ongoing
The King's Avatar #5838,Tang Jia San Shao,Drama,4.87,98644,Completed
Naruto #5839,Heavenly Silkworm Potato,Horror,2.2,82303,Hiatus
Desolate Era #5840,Koyoharu Gotouge,Horror,2.82,15570,Ongoing
Desolate Era #5841,Sui Ishida,Horror,4.24,26017,Hiatus
Bleach #5842,Jeong Gong,Sci-Fi,2.47,29658,Ongoing
Release That Witch #5843,Kugane Maruyama,Romance,2.28,70808,Completed
Stellar Transformation #5844,Cheongcho,Horror,3.3,27538,Ongoing
Dungeon Defense #5845,Hajime Isayama,Horror,3.06,46337,Completed
Stellar Transformation #5846,MOKF,Action,4.43,65014,Hiatus
Overgeared #5847,Nam Heesung,Comedy,4.44,34770,Completed
Tokyo Ghoul #5848,Blue Butterfly,Horror,2.69,98959,Ongoing
Demon Slayer #5849,Cocooned Cow,Horror,3.57,44910,Ongoing
Douluo Dalu #5850,Nam Heesung,Sci-Fi,3.32,17114,Hiatus
The Second Coming of Gluttony #5851,Nokdu,Comedy,3.19,94305,Ongoing
Battle Through the Heavens #5852,Koyoharu Gotouge,Drama,3.46,70008,Completed
My Hero Academia #5853,Wo Chi Xi Hong Shi,Horror,2.81,85063,Completed
I Shall Seal the Heavens #5854,Blue Butterfly,Fantasy,4.86,20252,Ongoing
Desolate Era #5855,Tang Jia San Shao,Horror,4.58,34418,Completed
Overgeared #5856,Yoo Ryeo Han,Action,4.86,70195,Hiatus
Trash of the Count’s Family #5857,Heavenly Silkworm Potato,Action,4.71,20189,Ongoing
Dungeon Defense #5858,Goose Five,Fantasy,4.02,12752,Ongoing
One Piece #5859,Tite Kubo,Adventure,3.45,5354,Completed
Ranker Who Lives A Second Time #5860,Kim Jeongho,Action,3.86,25704,Hiatus
Re:Zero #5861,Masashi Kishimoto,Comedy,2.22,94185,Hiatus
Reincarnation of the Strongest Sword God #5862,Eiichiro Oda,Horror,4.77,64753,Ongoing
Dungeon Defense #5863,Kohei Horikoshi,Fantasy,4.77,66183,Completed
The Second Coming of Gluttony #5864,Tang Jia San Shao,Horror,2.8,13461,Ongoing
Attack on Titan #5865,Kohei Horikoshi,Action,2.28,78305,Ongoing
Attack on Titan #5866,Jeong Gong,Romance,3.0,15468,Ongoing
Tokyo Ghoul #5867,Tappei Nagatsuki,Horror,2.0,6183,Completed
Solo Leveling #5868,Chugong,Drama,3.91,56608,Ongoing
I Shall Seal the Heavens #5869,Eiichiro Oda,Fantasy,3.12,68443,Hiatus
Re:Zero #5870,Jeong Gong,Adventure,3.26,17107,Hiatus
Re:Zero #5871,Koyoharu Gotouge,Drama,4.66,98790,Hiatus
Demon Slayer #5872,Wo Chi Xi Hong Shi,Sci-Fi,2.63,64651,Completed
Tokyo Ghoul #5873,Kohei Horikoshi,Romance,2.49,84784,Hiatus
Omniscient Reader's Viewpoint #5874,Drunken Blue,Comedy,2.83,92503,Hiatus
Desolate Era #5875,Masashi Kishimoto,Fantasy,3.63,71172,Ongoing
Battle Through the Heavens #5876,Chugong,Adventure,2.06,35709,Hiatus
A Returner’s Magic Should Be Special #5877,Zhu Hong,Fantasy,2.61,7941,Ongoing
Overlord #5878,Kohei Horikoshi,Adventure,3.48,11550,Completed
Ranker Who Lives A Second Time #5879,Tang Jia San Shao,Fantasy,3.97,10668,Completed
Stellar Transformation #5880,Sing Shong,Romance,4.16,75661,Hiatus
Coiling Dragon #5881,Chugong,Action,4.87,49121,Completed
The Legendary Moonlight Sculptor #5882,Tang Jia San Shao,Fantasy,2.25,3668,Ongoing
Overgeared #5883,Goose Five,Fantasy,2.26,50614,Ongoing
Against the Gods #5884,Cocooned Cow,Adventure,2.76,42789,Completed
Tokyo Ghoul #5885,Kugane Maruyama,Drama,3.4,22813,Completed
Omniscient Reader's Viewpoint #5886,Tite Kubo,Sci-Fi,4.34,57243,Hiatus
Bleach #5887,Yoo Ryeo Han,Sci-Fi,3.14,98268,Completed
Overgeared #5888,Zhu Hong,Drama,2.81,44965,Hiatus
Dungeon Defense #5889,Kim Jeongho,Sci-Fi,2.99,57610,Ongoing
Dungeon Defense #5890,Er Gen,Fantasy,3.96,22980,Ongoing
Naruto #5891,Wo Chi Xi Hong Shi,Adventure,2.04,84715,Completed
Battle Through the Heavens #5892,I Eat Tomatoes,Romance,3.62,18082,Hiatus
The Second Coming of Gluttony #5893,Chugong,Sci-Fi,3.12,5343,Hiatus
The Second Coming of Gluttony #5894,Toika,Fantasy,2.95,60629,Ongoing
Dungeon Defense #5895,Cocooned Cow,Action,3.48,38039,Completed
Overgeared #5896,Heavenly Silkworm Potato,Sci-Fi,4.85,1261,Completed
A Returner’s Magic Should Be Special #5897,Nokdu,Adventure,5.0,73394,Hiatus
